"['(0.25, 0.1, 0.1), steps']",[1134],[782],[963],[600],[817],[905],[469],[699],[1170],[752],"[(829.1, 'mean')]","[(469, 'min')]","[(1170, 'max')]","[(3.4119341563786008, 'rate exploration')]"
"['(0.25, 0.1, 0.1), states']",[243],[243],[243],[243],[243],[243],[243],[243],[243],[243]
"['(0.25, 0.1, 0.1), dtg_vals']",[81.67873363071095],[126.74684115888907],[107.08104843173443],[170.10898579627963],[119.14529845108149],[115.12978512274586],[193.45186188081382],[135.6265068361779],[86.87912951848608],[126.05613285808147],"[(126.19043236850007, 'avg_dtg_val')]"
"['(0.25, 0.1, 0.25), steps']",[869],[1066],[994],[819],[1083],[1120],[831],[1325],[888],[1426],"[(1042.1, 'mean')]","[(819, 'min')]","[(1426, 'max')]","[(4.288477366255144, 'rate exploration')]"
"['(0.25, 0.1, 0.25), states']",[243],[243],[243],[243],[243],[243],[243],[243],[243],[243]
"['(0.25, 0.1, 0.25), dtg_vals']",[403.79228245785794],[398.5325312964592],[399.3165844891457],[405.8087568824243],[400.4128664092315],[399.1481441266404],[404.94007304815796],[397.212821269219],[402.76650504087974],[392.96063616166634],"[(400.4891201181682, 'avg_dtg_val')]"
"['(0.25, 0.1, 0.5), steps']",[1549],[575],[734],[1618],[1266],[1595],[1035],[784],[787],[855],"[(1079.8, 'mean')]","[(575, 'min')]","[(1618, 'max')]","[(4.443621399176955, 'rate exploration')]"
"['(0.25, 0.1, 0.5), states']",[243],[243],[243],[243],[243],[243],[243],[243],[243],[243]
"['(0.25, 0.1, 0.5), dtg_vals']",[420.3479682918432],[420.86997201763256],[420.7379736647012],[420.3231806320055],[420.51513813930353],[420.13778273319747],[420.6045408578356],[420.7841917218751],[420.7200174467205],[420.71320346473976],"[(420.5753968969855, 'avg_dtg_val')]"
"['(0.25, 0.1, 0.75), steps']",[1176],[1121],[794],[1024],[796],[1286],[1548],[1109],[1154],[892],"[(1090.0, 'mean')]","[(794, 'min')]","[(1548, 'max')]","[(4.48559670781893, 'rate exploration')]"
"['(0.25, 0.1, 0.75), states']",[243],[243],[243],[243],[243],[243],[243],[243],[243],[243]
"['(0.25, 0.1, 0.75), dtg_vals']",[421.087443640992],[421.0939881218504],[421.1244048420807],[421.10278595111424],[421.12949640583616],[421.0777703689898],[421.0585383123613],[421.09100319316576],[421.0924729657036],[421.10594159363825],"[(421.09638453957325, 'avg_dtg_val')]"
"['(0.25, 0.1, 1), steps']",[1627],[616],[1368],[508],[848],[558],[1205],[865],[1123],[865],"[(958.3, 'mean')]","[(508, 'min')]","[(1627, 'max')]","[(3.9436213991769544, 'rate exploration')]"
"['(0.25, 0.1, 1), states']",[243],[243],[243],[243],[243],[243],[243],[243],[243],[243]
"['(0.25, 0.1, 1), dtg_vals']",[421.16532406688054],[421.1824857350097],[421.1702608147935],[421.18428349805663],[421.1786544053899],[421.18365320449095],[421.17159664558227],[421.17839078560894],[421.1726099073213],[421.17899823055825],"[(421.17662572936916, 'avg_dtg_val')]"
"['(0.25, 0.1, 1.25), steps']",[859],[788],[1340],[1015],[913],[687],[1216],[867],[984],[1087],"[(975.6, 'mean')]","[(687, 'min')]","[(1340, 'max')]","[(4.014814814814815, 'rate exploration')]"
"['(0.25, 0.1, 1.25), states']",[243],[243],[243],[243],[243],[243],[243],[243],[243],[243]
"['(0.25, 0.1, 1.25), dtg_vals']",[421.19021266742726],[421.1905158176204],[421.18880360129805],[421.19003517349535],[421.19017879079803],[421.19074201797645],[421.18921150176396],[421.19017828141926],[421.19004599371334],[421.18980604318244],"[(421.18997298886944, 'avg_dtg_val')]"
"['(0.25, 0.1, 1.5), steps']",[919],[767],[1366],[1131],[1075],[528],[1313],[1440],[1108],[1083],"[(1073.0, 'mean')]","[(528, 'min')]","[(1440, 'max')]","[(4.415637860082304, 'rate exploration')]"
"['(0.25, 0.1, 1.5), states']",[243],[243],[243],[243],[243],[243],[243],[243],[243],[243]
"['(0.25, 0.1, 1.5), dtg_vals']",[421.19242317956565],[421.1925013516026],[421.1921853470149],[421.1923324281893],[421.19235801565566],[421.1926210474638],[421.19226016850365],[421.19218491971577],[421.1923367874467],[421.19232216386996],"[(421.1923525409028, 'avg_dtg_val')]"
"['(0.25, 0.25, 0.1), steps']",[944],[1025],[716],[1781],[904],[671],[710],[1041],[973],[769],"[(953.4, 'mean')]","[(671, 'min')]","[(1781, 'max')]","[(3.9234567901234567, 'rate exploration')]"
"['(0.25, 0.25, 0.1), states']",[243],[243],[243],[243],[243],[243],[243],[243],[243],[243]
"['(0.25, 0.25, 0.1), dtg_vals']",[403.8194473861796],[403.38480005066674],[408.20009297139256],[392.1338294122965],[405.8304330658104],[408.4573067111895],[408.34166841482613],[403.56860063710263],[404.7078133003495],[407.5340167403897],"[(404.5978008690203, 'avg_dtg_val')]"
"['(0.25, 0.25, 0.25), steps']",[678],[788],[784],[1035],[912],[841],[811],[900],[772],[1132],"[(865.3, 'mean')]","[(678, 'min')]","[(1132, 'max')]","[(3.5609053497942385, 'rate exploration')]"
"['(0.25, 0.25, 0.25), states']",[243],[243],[243],[243],[243],[243],[243],[243],[243],[243]
"['(0.25, 0.25, 0.25), dtg_vals']",[141.05258146736097],[116.62179226036649],[120.19722607324455],[95.25477984920023],[100.71156238920508],[118.33438890522412],[121.02571812125905],[104.03680671437495],[130.45535640762097],[79.83603557306313],"[(112.75262477609195, 'avg_dtg_val')]"
"['(0.25, 0.25, 0.5), steps']",[579],[868],[558],[1340],[696],[762],[657],[1595],[730],[840],"[(862.5, 'mean')]","[(558, 'min')]","[(1595, 'max')]","[(3.549382716049383, 'rate exploration')]"
"['(0.25, 0.25, 0.5), states']",[243],[243],[243],[243],[243],[243],[243],[243],[243],[243]
"['(0.25, 0.25, 0.5), dtg_vals']",[237.56179991676714],[182.76540846967964],[240.81060816297412],[124.30574637562842],[214.63555756204372],[199.09866340389107],[220.2153558537731],[97.79951669616167],[213.2998117100467],[192.0442464408414],"[(192.25367145918068, 'avg_dtg_val')]"
"['(0.25, 0.25, 0.75), steps']",[1343],[883],[504],[876],[992],[937],[793],[1338],[1124],[1160],"[(995.0, 'mean')]","[(504, 'min')]","[(1343, 'max')]","[(4.094650205761317, 'rate exploration')]"
"['(0.25, 0.25, 0.75), states']",[243],[243],[243],[243],[243],[243],[243],[243],[243],[243]
"['(0.25, 0.25, 0.75), dtg_vals']",[197.68994078684838],[265.4044733517981],[320.3530783791546],[254.212988471185],[250.63572337298422],[250.56921764989283],[272.3797964886766],[199.33441535697727],[232.70948758926608],[221.59889123036373],"[(246.48880126771468, 'avg_dtg_val')]"
"['(0.25, 0.25, 1), steps']",[1664],[868],[624],[777],[1095],[475],[1313],[1036],[955],[1029],"[(983.6, 'mean')]","[(475, 'min')]","[(1664, 'max')]","[(4.047736625514403, 'rate exploration')]"
"['(0.25, 0.25, 1), states']",[243],[243],[243],[243],[243],[243],[243],[243],[243],[243]
